657	175248
658	232597
659	246315
660	175256
661	175259
662	232613
663	253094
664	253809
665	175280
666	175281
667	253108
668	187593
669	232643
670	232647
671	175305
672	175324
673	175332
674	136401
675	175336
676	176681
677	3111
678	175355
679	175358
680	175359
681	253185
682	175362
683	175371
684	175372
685	175373
686	175375
687	175379
688	175380
689	117978
690	113953
691	175394
692	175409
693	175410
694	138959
695	175429
696	175439
697	175441
698	175447
699	175451
700	175456
701	199911
702	175479
703	175484
704	175485
705	175494
706	175498
707	51096
708	126369
709	114087
710	176743
711	175542
712	232887
713	176714
714	175554
715	175556
716	175557
717	175571
718	175572
719	175573
720	175353
721	232923
722	232926
723	175595
724	175597
725	7664
726	219048
727	228852
728	175620
729	219053
730	151079
731	175661
732	151092
733	175669
734	175670
735	175671
736	175674
737	175678
738	122436
739	219062
740	175686
741	175689
742	220746
743	175695
744	151121
745	136377
746	175707
747	175708
748	175712
749	175715
750	120556
751	175722
752	175730
753	175732
754	136378
755	122493
756	175744
757	175746
758	175747
759	228996
760	122503
761	173335
762	253582
763	192144
764	175761
765	233107
766	175772
767	175774
768	229024
769	173339
770	175788
771	175795
772	175796
773	44727
774	175804
775	175806
776	175807
777	175808
778	175809
779	175811
780	175813
781	175819
782	253654
783	175838
784	175839
785	175842
786	175843
787	175844
788	175845
789	175846
790	175847
791	175849
792	175850
793	175851
794	175852
795	246319
796	7926
797	7932
798	173354
799	234796
800	176773
801	232752
802	7972
803	122671
804	233222
805	7992
806	136500
807	106298
808	233280
809	114503
810	8018
811	233309
812	175968
813	175419
814	253797
815	253798
816	175977
817	175983
818	253808
819	253810
820	253815
821	230724
822	229279
823	233392
824	229316
825	229317
826	136524
827	61386
828	229324
829	110549
830	219452
831	176098
832	174762
833	253795
834	192771
835	54659
836	176571
837	176572
838	176609
839	176665
840	9176
841	174265
842	54544
843	54545
844	54604
845	173410
846	54633
847	54634
848	173470
849	177828
850	177836
851	173803
852	1825
853	173949
854	173954
855	173986
856	173997
857	177835
858	176563
859	194942
860	7725
861	175140
862	175309
863	175318
864	175322
865	175364
866	175406
867	175499
868	175500
869	175736
870	122913
871	122926
872	173408
873	173412
874	53536
875	54671
876	54678
877	176539
878	119214
879	176591
880	176601
881	165052
882	115323
883	176805
884	9085
885	9159
886	9191
887	54263
888	176524
889	177215
890	54536
891	54537
892	54540
893	54566
894	54577
895	54582
896	54595
897	54605
898	54642
899	54660
900	54662
901	54664
902	54674
903	54681
904	255511
905	54846
906	177800
907	177819
908	177847
909	177853
910	173765
911	173769
912	173801
913	173839
914	173842
915	173884
916	173904
917	52201
918	173955
919	178057
920	55210
921	173995
922	174075
923	194901
924	239959
925	174092
926	174123
927	174137
928	174212
929	174376
930	174394
931	174517
932	149993
933	65969
934	176580
935	50307
936	121748
937	121756
938	175076
939	175159
940	175162
941	175163
942	130135
943	175204
944	175209
945	175217
946	175222
947	175240
948	175243
949	175246
950	175418
951	175446
952	175493
953	175501
954	52713
955	175596
956	175607
957	175617
958	175619
959	175621
960	175622
961	176727
962	175662
963	175810
964	12030
965	114495
966	12174
967	12176
968	118675
969	229326
970	114714
971	122923
972	122924
973	54622
974	8885
975	54627
976	139361
977	139363
978	54630
979	139368
980	54632
981	221313
982	200845
983	200857
984	177860
985	124277
986	219170
987	255366
988	53555
989	176482
990	239242
991	176494
992	176508
993	176513
994	176522
995	176525
996	176527
997	176540
998	176565
999	176567
1000	176577
1001	176578
1002	176590
1003	176597
1004	176598
1005	176650
1006	176656
1007	176669
1008	176672
1009	176683
1010	176686
1011	176698
1012	176712
1013	176750
1014	163591
1015	119477
1016	54580
1017	54581
1018	115444
1019	239392
1020	234245
1021	21257
1022	234313
1023	9066
1024	201615
1025	201625
1026	115612
1027	201639
1028	54262
1029	54865
1030	132171
1031	173132
1032	173133
1033	173134
1034	173135
1035	173136
1036	173137
1037	173138
1038	173139
1039	173140
1040	173141
1041	173142
1042	173144
1043	173145
1044	173146
1045	173147
1046	173148
1047	173150
1048	173151
1049	173152
1050	173153
1051	173154
1052	173155
1053	173156
1054	173157
1055	173158
1056	173159
1057	173160
1058	173162
1059	173163
1060	173164
1061	173165
1062	173166
1063	173167
1064	173168
1065	173169
1066	173170
1067	173171
1068	173172
1069	173173
1070	173174
1071	173175
1072	173176
1073	173178
1074	173179
1075	173180
1076	173181
1077	173182
1078	173183
1079	173184
1080	173185
1081	173186
1082	173187
1083	173188
1084	173189
1085	173190
1086	173191
1087	173192
1088	173193
1089	173194
1090	173195
1091	173196
1092	173197
1093	173198
1094	173199
1095	173200
1096	173201
1097	173202
1098	173203
1099	173204
1100	173205
1101	173207
1102	173208
1103	173209
1104	173210
1105	173211
1106	173212
1107	173213
1108	173214
1109	173215
1110	173216
1111	173217
1112	173218
1113	173219
1114	173220
1115	173221
1116	173222
1117	173223
1118	173224
1119	173225
1120	173226
1121	124075
1122	173228
1123	173229
1124	173230
1125	173231
1126	173232
1127	173233
1128	173234
1129	173235
1130	173236
1131	173237
1132	173238
1133	173239
1134	173240
1135	173242
1136	173244
1137	173246
1138	173247
1139	173255
1140	173257
1141	173313
1142	54539
1143	54550
1144	54552
1145	54553
1146	54555
1147	54558
1148	54560
1149	54561
1150	174488
1151	54564
1152	54565
1153	54568
1154	54570
1155	54573
1156	54574
1157	54575
1158	54576
1159	54578
1160	54579
1161	54583
1162	54585
1163	54586
1164	54588
1165	54589
1166	54590
1167	54591
1168	54592
1169	54594
1170	54596
1171	54598
1172	54600
1173	54602
1174	54603
1175	54608
1176	54612
1177	54617
1178	54620
1179	54621
1180	62814
1181	173411
1182	54628
1183	173414
1184	173416
1185	54636
1186	54637
1187	54638
1188	54645
1189	54648
1190	54649
1191	54650
1192	54651
1193	54652
1194	54653
1195	54654
1196	54655
1197	54656
1198	54665
1199	54666
1200	54672
1201	54673
1202	54675
1203	173460
1204	116119
1205	54682
1206	173479
1207	255418
1208	173549
1209	173131
1210	173583
1211	54863
1212	177794
1213	177795
1214	177805
1215	177806
1216	173409
1217	54928
1218	177810
1219	54932
1220	54934
1221	177815
1222	177820
1223	177830
1224	177838
1225	177839
1226	177846
1227	177849
1228	177850
1229	177852
1230	173770
1231	239315
1232	239316
1233	173798
1234	55024
1235	55025
1236	55027
1237	173815
1238	173817
1239	173823
1240	173419
1241	173843
1242	173846
1243	128797
1244	55071
1245	173865
1246	173893
1247	173903
1248	173907
1249	128854
1250	173143
1251	173950
1252	173951
1253	173953
1254	173957
1255	173973
1256	173976
1257	173996
1258	173256
1259	54261
1260	174021
1261	54623
1262	174055
1263	174418
1264	174105
1265	133156
1266	174121
1267	174163
1268	51302
1269	174196
1270	174204
1271	174206
1272	54629
1273	174218
1274	174221
1275	174229
1276	174231
1277	174241
1278	174246
1279	174247
1280	174260
1281	174299
1282	174300
1283	174302
1284	174311
1285	174346
1286	174354
1287	174374
1288	220211
1289	174393
1290	174401
1291	174405
1292	174409
1293	174413
1294	174416
1295	174419
1296	174433
1297	174448
1298	174454
1299	174461
1300	174464
1301	174472
1302	174473
1303	174474
1304	174481
1305	174494
1306	174491
1307	174510
1308	174512
1309	174515
1310	174516
1311	125469
1312	232296
1313	177298
1314	162684
1315	175078
1316	175080
1317	173227
1318	23559
1319	23563
1320	175144
1321	175146
1322	175147
1323	175148
1324	175149
1325	175150
1326	175156
1327	175161
1328	175178
1329	121940
1330	175197
1331	175199
1332	175200
1333	175201
1334	175202
1335	175213
1336	175216
1337	175218
1338	175220
1339	175245
1340	175247
1341	175249
1342	175250
1343	173251
1344	175252
1345	175260
1346	175261
1347	173253
1348	175274
1349	175277
1350	175278
1351	175279
1352	175282
1353	175306
1354	175307
1355	175308
1356	72910
1357	175311
1358	175319
1359	175321
1360	175326
1361	175327
1362	175328
1363	175337
1364	175340
1365	175356
1366	175357
1367	175363
1368	175374
1369	175388
1370	175390
1371	175392
1372	175403
1373	175404
1374	175405
1375	175408
1376	173279
1377	175427
1378	175428
1379	175430
1380	175432
1381	52555
1382	175450
1383	122212
1384	220532
1385	175491
1386	175492
1387	175497
1388	136372
1389	175566
1390	175570
1391	175576
1392	175580
1393	175584
1394	175585
1395	175608
1396	175609
1397	175610
1398	175624
1399	228911
1400	175673
1401	175675
1402	175679
1403	175681
1404	175699
1405	175700
1406	175702
1407	175703
1408	175704
1409	175706
1410	175709
1411	175713
1412	175723
1413	175728
1414	175729
1415	175733
1416	54548
1417	175743
1418	176749
1419	175769
1420	175770
1421	173338
1422	173340
1423	175389
1424	175797
1425	175800
1426	175802
1427	175805
1428	175812
1429	54562
1430	57039
1431	175848
1432	52998
1433	52999
1434	163596
1435	173357
1436	173358
1437	173363
1438	233283
1439	178146
1440	178147
1441	228995
1442	233311
1443	122737
1444	49059
1445	7499
1446	55211
1447	54626
1448	163998
1449	176309
1450	176483
1451	229816
1452	176730
1453	176960
1454	230802
1455	230803
1456	9205
1457	70665
1458	193686
1459	54538
1460	54542
1461	173332
1462	54556
1463	54557
1464	54572
1465	54593
1466	54599
1467	54606
1468	54607
1469	54609
1470	54610
1471	54624
1472	54641
1473	54667
1474	173543
1475	175317
1476	228981
1477	173763
1478	173822
1479	173848
1480	173850
1481	173415
1482	177812
1483	173952
1484	87984
1485	9210
1486	174170
1487	174233
1488	174240
1489	174306
1490	14034
1491	130092
1492	174377
1493	174390
1494	121219
1495	150002
1496	130134
1497	23138
1498	175139
1499	175141
1500	175142
1501	175221
1502	175316
1503	173262
1504	55212
1505	175449
1506	175490
1507	175560
1508	238939
1509	52759
1510	175721
1511	175745
1512	175752
1513	175771
1514	175792
1515	175803
1516	52992
1517	52993
1518	55209
1519	61371
1520	221197
1521	176186
1522	136545
1523	127099
1524	114987
1525	176484
1526	176492
1527	54676
1528	176526
1529	176534
1530	176535
1531	135592
1532	119212
1533	176566
1534	176570
1535	176583
1536	176584
1537	176585
1538	176586
1539	176607
1540	176608
1541	210343
1542	176680
1543	176682
1544	176689
1545	176695
1546	176697
1547	176853
1548	176876
1549	123650
1550	176919
1551	186521
1552	115626
1553	116239
1554	9242
1555	173248
1556	136389
1557	136412
1558	54543
1559	54571
1560	173364
1561	173365
1562	54587
1563	54625
1564	54631
1565	54657
1566	54658
1567	54661
1568	54663
1569	173455
1570	54680
1571	54683
1572	173600
1573	140836
1574	234783
1575	173407
1576	174355
1577	177817
1578	177822
1579	177823
1580	177826
1581	177834
1582	177845
1583	173764
1584	173776
1585	173777
1586	173818
1587	173820
1588	173837
1589	173838
1590	173885
1591	173902
1592	177808
1593	174064
1594	219122
1595	219123
1596	174117
1597	174174
1598	174175
1599	174186
1600	174187
1601	174188
1602	174190
1603	219257
1604	174209
1605	113686
1606	186518
1607	174242
1608	174312
1609	125164
1610	174349
1611	174392
1612	174417
1613	174447
1614	137620
1615	174519
1616	211401
1617	211402
1618	174505
1619	177807
1620	218920
1621	175086
1622	175089
1623	175310
1624	136388
1625	175275
1626	175276
1627	230685
1628	175314
1629	175320
1630	175323
1631	175341
1632	175342
1633	175343
1634	175360
1635	176687
1636	175391
1637	175401
1638	175407
1639	175445
1640	175452
1641	175475
1642	175502
1643	175558
1644	175577
1645	175598
1646	175623
1647	81420
1648	192024
1649	175676
1650	175677
1651	175680
1652	175698
1653	54679
1654	175727
1655	175731
1656	175742
1657	175749
1658	175835
1659	175836
1660	175840
1661	163592
1662	176072
1663	176668
1664	176674
1665	176726
1666	136233
1667	54845
1668	177803
1669	173901
1670	174073
1671	174152
1672	174160
1673	174185
1674	174205
1675	215229
1676	215230
1677	174403
1678	227733
1679	232323
1680	115905
1681	136394
1682	175625
1683	20432
1684	176581
1685	176624
1686	176657
1687	176744
1688	234267
1689	173177
1690	173252
1691	177851
1692	173906
1693	174124
1694	174465
1695	174511
1696	125772
1697	232322
1698	175448
1699	175814
1700	175816
1701	175841
